-89.6612799,39.7869737,"McDonalds-Springfield,IL","501 S Grand Avenue, Springfield,IL, (217) 522-5866|Services:dt/wifi"
-89.660373,39.8030375,"McDonalds-Springfield,IL","522 West Jefferson Street, Springfield,IL, (217) 544-9055|Services:dt/wifi"
-89.6666605,39.8160969,"McDonalds-Springfield,IL","901 North Grand, Springfield,IL, (217) 522-6670|Services:dt/wifi"
-89.639424,39.713858,"McDonalds-Springfield,IL","Toronto Road, Springfield,IL, (217) 585-1351|Services:dt/wifi"
-88.337477,41.912324,"McDonalds-St Charles,IL","1915 West Main Street, St Charles,IL, (630) 377-7445|Services:dt/wifi"
-88.2625232,41.9213107,"McDonalds PlayPlace-St Charles,IL","3900 E Main St, St Charles,IL, (630) 443-6015|Services:dt/wifi/pp"
-90.2429553,41.8155445,"McDonalds PlayPlace-Sterling,IL","2415 East Lincoln Way, Sterling,IL, (815) 626-5433|Services:dt/wifi/pp"
-89.99862,42.35713,"McDonalds-Stockton,IL","Hwy 20, Stockton,IL, (815) 947-2151|Services:dt"
-88.185152,42.01346,"McDonalds-Streamwood,IL","91 W Irving Park Rd, Streamwood,IL, (630) 830-2777|Services:dt/wifi"
-88.8357997,41.1381816,"McDonalds-Streator,IL","1602 North Bloomington, Streator,IL, (815) 672-1003|Services:dt/wifi"
-88.441649,41.774738,"McDonalds-Sugar Grove,IL","523 N State Route 47, Sugar Grove,IL 60554, (630) 466-8097|Services:dt/wifi"
-88.6075977,39.6008144,"McDonalds-Sullivan,IL","11 W Jackson, Sullivan,IL, (217) 728-2341|Services:dt/wifi"
-89.9843,38.542035,"McDonalds-Swansea,IL","2605 North Illinois, Swansea,IL, (618) 277-0379|Services:dt/wifi"
-88.7164202,41.9749189,"McDonalds PlayPlace-Sycamore,IL","1660 Dekalb Ave, Sycamore,IL, (815) 895-2409|Services:dt/wifi/pp"
-89.2987374,39.5526209,"McDonalds-Taylorville,IL","401 Spressor, Taylorville,IL, (217) 824-4976|Services:dt/wifi"
-87.795875,41.601695,"McDonalds PlayPlace-Tinley Park,IL","15920 S Harlem Ave, Tinley Park,IL, (708) 614-0843|Services:dt/wifi/pp"
-87.792891,41.578173,"McDonalds-Tinley Park,IL","17171 South Harlem Avenue, Tinley Park,IL, (708) 429-4616|Services:dt/wifi"
-89.90612,38.73224,"McDonalds PlayPlace-Troy,IL","103 McDonald's Lane, Troy,IL, (618) 667-6252|Services:dt/wifi/pp"
-88.273128,39.7916416,"McDonalds-Tuscola,IL","1005 E Southline Rd, Tuscola,IL, (217) 253-5266|Services:dt/wifi"
-88.1907104,40.0976488,"McDonalds-Urbana,IL","1705 S Philo Road, Urbana,IL, (217) 337-6599|Services:dt/wifi"
-88.2042439,40.1177168,"McDonalds-Urbana,IL","601 N Cunningham, Urbana,IL, (217) 367-3722|Services:dt/wifi"
-89.0101118,41.3711093,"McDonalds-Utica,IL","3020 E 8th Road, Utica,IL, (815) 667-9969|Services:dt/wifi"
-89.0990685,38.9772228,"McDonalds PlayPlace-Vandalia,IL","820 Veterans Ave, Vandalia,IL, (618) 283-2711|Services:dt/wifi/pp"
-87.9443332,42.2380103,"McDonalds-Vernon Hills,IL","700 North Milwaukee, Vernon Hills,IL, (847) 816-1990|Services:dt/wifi"
-87.946408,42.241998,"McDonalds-Vernon Hills,IL","909 Hawthorn Center Mall, Vernon Hills,IL, (847) 362-5200|Services:none"
-88.8877229,37.4162419,"McDonalds-Vienna,IL","707 E Vine St, Vienna,IL, (618) 658-7086|Services:dt/wifi"
-87.970073,41.890353,"McDonalds PlayPlace-Villa Park,IL","350 E Saint Charles Rd, Villa Park,IL, (630) 530-0187|Services:dt/wifi/pp"
-88.16448,42.32368,"McDonalds-Volo,IL","31667 Highway 12, Volo,IL, (815) 759-0644|Services:dt/wifi"
-87.93773,42.42995,"McDonalds-Wadsworth,IL","Nec Us 41 & Wadsworth Rd- Sto, Wadsworth,IL, (847) 623-8334|Services:dt/wifi"
-88.1685048,41.8017555,"McDonalds-Warrenville,IL","28231 Diehl Road, Warrenville,IL, (630) 836-1143|Services:dt/wifi"
-88.202568,41.838333,"McDonalds-Warrenville,IL","2s606 Rt 59, Warrenville,IL, (630) 393-6685|Services:dt/wifi"
-88.3876161,41.9346171,"McDonalds-Wasco,IL","40w225 Route 64, Wasco,IL, (630) 587-2671|Services:dt/wifi"
-89.508416,40.715613,"McDonalds-Washington,IL","113 East Gate Drive [sto], Washington,IL, (309) 698-5555|Services:dt/wifi"
-89.429618,40.704038,"McDonalds PlayPlace-Washington,IL","1400 West Peoria Street, Washington,IL, (309) 444-9312|Services:dt/wifi/pp"
-90.1491365,38.3371691,"McDonalds-Waterloo,IL","176 Marketplace Dr, Waterloo,IL 62278, (618) 939-3121|Services:dt/wifi"
-87.7461887,40.7799357,"McDonalds-Watseka,IL","827 Lafayette St, Watseka,IL, (815) 432-5020|Services:dt/wifi"
-88.1507193,42.2573949,"McDonalds-Wauconda,IL","511 W Liberty St, Wauconda,IL, (847) 526-0288|Services:dt/wifi"
-87.8949703,42.3436333,"McDonalds-Waukegan,IL","1010 S Waukegan Road, Waukegan,IL, (847) 473-4915|Services:dt/wifi"
-87.854681,42.388396,"McDonalds PlayPlace-Waukegan,IL","1939 N Lewis Ave, Waukegan,IL, (847) 662-8784|Services:dt/wifi/pp"
-87.8298785,42.3641329,"McDonalds-Waukegan,IL","304 North Sheridan Road, Waukegan,IL, (847) 244-6280|Services:dt/wifi"
-87.881959,42.370108,"McDonalds-Waukegan,IL","3301 W Grand Ave, Waukegan,IL, (847) 623-8063|Services:dt/wifi"
-87.8994822,42.343566,"McDonalds [WM]-Waukegan,IL","3900 Fountain Square Place [WM], Waukegan,IL, (847) 473-4116|Services:none"
-88.194401,41.881799,"McDonalds PlayPlace-West Chicago,IL","305 S Neltnor, West Chicago,IL, (630) 231-1999|Services:dt/wifi/pp"
-88.1682566,41.9097283,"McDonalds PlayPlace-West Chicago,IL","89 W North Ave, West Chicago,IL, (630) 293-4986|Services:dt/wifi/pp"
-88.9382,37.997931,"McDonalds-West City,IL","110 N Central St, West City,IL 62812, (618) 439-6633|Services:dt/wifi"
-88.2895105,42.0837251,"McDonalds-West Dundee,IL","386 8th St, West Dundee,IL, (847) 426-8929|Services:dt/wifi"
-88.95231,37.896248,"McDonalds PlayPlace-West Frankfort,IL","Rt 149, West Frankfort,IL, (618) 937-4900|Services:dt/wifi/pp"
-89.623197,40.695712,"McDonalds-West Peoria,IL","627 N Western, West Peoria,IL, (309) 676-1633|Services:dt/wifi"
-87.8986045,41.8336859,"McDonalds PlayPlace-Westchester,IL","11110 West 31st Street, Westchester,IL, (708) 531-1236|Services:dt/wifi/pp"
-87.972942,41.7737187,"McDonalds PlayPlace-Westmont,IL","31 E 63rd St, Westmont,IL, (630) 968-3868|Services:dt/wifi/pp"
-88.1035157,41.8319739,"McDonalds-Wheaton,IL","2030 S Naperville Rd, Wheaton,IL, (630) 690-4658|Services:dt/wifi"
-88.1384414,41.8579055,"McDonalds PlayPlace-Wheaton,IL","2175 W Roosevelt Rd, Wheaton,IL, (630) 665-6819|Services:dt/wifi/pp"
-87.8884835,42.1061469,"McDonalds-Wheeling,IL","1200 S Milwaukee, Wheeling,IL, (847) 541-3100|Services:dt/wifi"
-87.9255881,42.1529711,"McDonalds PlayPlace-Wheeling,IL","1355 Lake Cook Road, Wheeling,IL, (847) 229-1891|Services:dt/wifi/pp"
-87.955091,42.1389331,"McDonalds-Wheeling,IL","188 East Dundee Road, Wheeling,IL, (847) 541-8487|Services:dt/wifi"
-89.56282,39.96159,"McDonalds-Williamsville,IL","991 Ann Rutledge Drive, Williamsville,IL, (217) 566-2011|Services:dt/wifi"
-87.9451433,41.7132283,"McDonalds-Willowbrook,IL","10 South 710 Kingery Hwy, Willowbrook,IL, (630) 325-4060|Services:dt/wifi"
-88.1408607,41.2968047,"McDonalds-Wilmington,IL","1055 S Water Street, Wilmington,IL, (815) 476-5272|Services:dt/wifi"
-89.24245,42.27981,"McDonalds-Winnebago,IL","103 Capriola Pky, Winnebago,IL, (815) 335-2503|Services:dt/wifi"
-87.74109,42.11474,"McDonalds-Winnetka,IL","858 Green Bay Rd, Winnetka,IL, (847) 446-0180|Services:dt/wifi"
-90.0787512,38.8642369,"McDonalds-Wood River,IL","1156 Vaughn Rd, Wood River,IL, (618) 258-9147|Services:dt/wifi"
-88.0379148,41.750619,"McDonalds PlayPlace-Woodridge,IL","2310 W 75th St, Woodridge,IL, (630) 852-3546|Services:dt/wifi/pp"
-88.0392823,41.772227,"McDonalds PlayPlace-Woodridge,IL","2401 63rd St, Woodridge,IL, (630) 241-3562|Services:dt/wifi/pp"
-88.4345267,42.31302,"McDonalds-Woodstock,IL","250 S Eastwood Dr, Woodstock,IL, (815) 338-3025|Services:dt/wifi"
-88.441837,41.6680648,"McDonalds-Yorkville,IL","2007 S Bridge St, Yorkville,IL, (630) 553-1893|Services:dt/wifi"
-88.4427858,41.657537,"McDonalds-Yorkville,IL","3 W Veterans Parkway, Yorkville,IL, (630) 553-9393|Services:dt/wifi"
-87.8252113,42.4573186,"McDonalds-Zion,IL","2028 Sheridan Rd, Zion,IL, (847) 746-2177|Services:dt/wifi"
